"customer_id","customer_age","customer_sex","customer_number_of_dependents","customer_education","customer_civil_status","customer_salary_range","customer_relationship_length","customer_available_credit_limit","credit_card_classification","total_products","period_inactive","contacts_in_last_year","credit_card_debt_balance","remaining_credit_limit","transaction_amount_ratio","total_transaction_amount","total_transaction_count","transaction_count_ratio","average_utilization","account_status"
468440,48,"M",2,"Uneducated","Single","40-60K",40,17812,"Silver",2,3,2,0,17812,0.75,8379,106,0.606,0,"open"
534637,45,"F",2,"Graduate","Married","40-60K",26,4307,"Blue",6,2,4,0,4307,0.743,8697,62,2.95,0,"closed"
207202,42,"F",4,"College","Single","40-60K",36,2575,"Blue",3,1,2,2136,439,0.722,5267,83,0.886,0.83,"open"
965427,47,NA,2,"High School","Unknown","below 40K",36,3139,"Blue",4,2,2,0,3139,0.728,4892,95,0.827,0,"open"
186474,44,"M",4,"Graduate","Divorced","60-80K",32,11651,"Blue",6,3,2,1368,10283,0.563,3870,64,0.561,0.117,"open"
531009,29,"F",1,"Graduate","Married","below 40K",36,1438.3,"Blue",2,2,0,0,1438.3,0.734,4769,84,0.826,0,"open"
507645,45,"F",4,"Graduate","Single","below 40K",36,2072,"Blue",5,3,2,1544,528,0.903,4210,64,0.939,0.745,"open"
324448,57,"F",2,"Uneducated","Single","40-60K",36,19482,"Silver",6,3,0,1072,18410,0.706,1421,22,1.444,0.055,"open"
906480,49,"F",3,"Uneducated","Divorced","below 40K",36,1902,"Blue",4,1,3,0,1902,0.693,3731,53,0.893,0,"open"
808821,40,"F",3,"College","Single","below 40K",29,5716,"Blue",4,3,1,623,5093,0.673,4387,79,0.881,0.109,"open"
996710,NA,"F",1,"Graduate","Single","below 40K",36,2761,"Blue",3,3,6,0,2761,1.047,2753,43,0.654,0,"closed"
856701,45,"M",2,"College","Divorced","40-60K",37,10991,"Blue",5,1,2,1328,9663,1.027,3692,60,0.714,0.121,"open"
257348,49,"M",1,"High School","Married","60-80K",36,2465,"Blue",2,3,2,1334,1131,0.95,4806,83,0.766,0.541,"open"
955566,51,"F",4,"High School","Married","below 40K",41,2791,"Blue",3,3,4,940,1851,0.813,2584,49,0.441,0.337,"closed"
609303,43,"F",1,"High School","Single","Unknown",30,5700,"Blue",3,2,0,1904,3796,0.649,7939,95,0.61,0.334,"open"
517406,52,"M",2,"High School","Single","60-80K",39,34516,"Gold",4,1,1,1882,32634,0.743,14738,116,0.758,0.055,"open"
206590,36,"F",3,"Graduate","Single","40-60K",28,3701,"Blue",18,2,3,969,2732,1.079,3222,86,0.623,0.262,"open"
830245,50,"F",4,"High School","Married","40-60K",36,1479,"Blue",6,1,1,1004,475,0.827,5116,75,0.974,0.679,"open"
992607,56,"F",4,"Post-Graduate","Unknown","below 40K",49,4604,"Blue",5,3,3,621,3983,0.814,NA,79,0.646,0.135,"open"
984016,55,"M",3,"College","Single","120K and more",36,12948,"Blue",5,3,3,1839,11109,1.113,2481,42,0.68,0.142,"open"
250720,49,"M",5,"Uneducated","Unknown","60-80K",43,1960,"Blue",3,3,3,0,1960,0.493,2253,39,1.725,0,"closed"
741048,50,"M",1,"College","Married","60-80K",40,17404,"Blue",4,2,4,1745,15659,0.54,4491,78,0.66,0.1,"open"
222757,35,"M",2,"Uneducated","Single","60-80K",30,21695,"Blue",6,3,3,1257,20438,0.793,2266,74,2.4,0.058,"open"
254059,50,"M",3,"Uneducated","Married","below 40K",36,5128,"Blue",2,3,3,0,5128,0.704,7588,98,0.581,0,"open"
738016,59,"M",1,"Graduate","Single","40-60K",53,6035,"Blue",3,3,3,1392,4643,0.361,1551,32,0.6,0.231,"open"
491757,42,"F",3,"Unknown","Married","below 40K",31,2940,"Blue",2,3,2,0,2940,0.962,14792,120,0.875,0,"open"
403082,56,"F",2,"Uneducated","Single","Unknown",47,5261,"Blue",5,2,1,1966,3295,0.672,4448,86,0.792,0.374,"open"
442638,39,"M",2,"Unknown","Married","60-80K",19,3047,"Blue",3,3,2,2150,897,0.882,1602,37,1.312,0.706,"open"
736972,36,"M",2,"Graduate","Married",NA,36,5550,"Blue",3,1,4,1518,4032,1.182,2540,62,0.771,0.274,"open"
166193,53,NA,2,"College","Single","below 40K",46,2153,"Blue",3,5,2,0,2153,0.766,4628,69,0.971,0,"open"
208830,62,"M",0,"Graduate","Married","60-80K",36,3674,"Blue",6,3,3,895,2779,0.658,1703,48,0.371,0.244,"open"
176068,60,"F",0,"Uneducated","Single","below 40K",47,9634,"Blue",6,2,2,2076,7558,0.876,14218,102,3.795,0.215,"open"
901311,51,"M",2,"Graduate","Single","60-80K",40,3532,"Blue",4,3,0,764,2768,0.681,4066,74,0.574,0.216,"open"
638977,56,"M",2,"Graduate","Divorced","120K and more",45,3296,"Blue",3,3,1,1435,1861,0.968,4327,66,0.737,0.435,"open"
406687,50,"F",3,"Graduate","Married","below 40K",36,2999,"Blue",2,3,2,1817,1182,0.678,NA,83,0.766,0.606,"open"
711528,34,"F",2,"Unknown","Single","below 40K",29,5387,"Blue",3,1,0,795,4592,0.837,2596,59,1.034,0.148,"open"
530663,41,"F",4,"High School","Single","40-60K",30,4432,"Blue",5,3,3,1335,3097,0.714,4144,79,0.756,0.301,"open"
680090,49,"F",3,"Graduate","Married","40-60K",36,5678,"Blue",3,3,2,2082,3596,0.83,35644,70,0.707,0.367,"open"
997238,54,"F",2,"Doctorate","Married","below 40K",41,3881,"Blue",2,2,3,2517,1364,0.815,2463,38,0.407,0.649,"closed"
235704,27,"F",0,"Graduate","Divorced","Unknown",36,13439,"Blue",5,1,0,2003,11436,0.936,4715,86,0.72,0.149,"open"
432140,35,"F",2,"Graduate","Married",NA,36,3454,"Blue",4,3,4,1603,1851,1.078,1575,41,0.519,0.464,"open"
702111,53,"M",1,"Unknown","Single","40-60K",45,3234,"Blue",1,2,1,1514,1720,0.846,96621,100,0.695,0.468,"open"
361801,42,"F",4,"Post-Graduate","Married","below 40K",36,3188,"Blue",4,2,3,2002,1186,0.825,4606,83,0.804,0.628,"open"
181645,55,NA,2,"High School","Married","80-120K",36,6514,"Blue",3,2,3,2258,4256,0.785,1383,20,1.857,0.347,"open"
688368,50,"M",2,"Unknown","Single",NA,36,8074,"Blue",3,1,1,0,8074,0.528,4347,66,0.535,0,"open"
485160,45,"F",3,"Graduate","Married","below 40K",39,10186,"Silver",1,2,3,1608,8578,0.712,14023,106,0.767,0.158,"open"
795120,44,"M",2,"Graduate","Married","60-80K",36,4141,"Blue",3,1,2,1424,2717,0.574,3512,65,0.477,0.344,"open"
271321,52,"M",2,"High School","Single","120K and more",38,34516,"Blue",6,3,3,0,34516,0.639,2213,47,0.382,0,"closed"
246160,39,"F",2,"Uneducated","Single","below 40K",35,9235,"Blue",5,3,3,1479,7756,0.843,10759,49,0.581,0.16,"open"
900761,56,"F",1,"Graduate","Married","below 40K",48,2464,"Blue",3,1,3,1794,670,0.682,4610,76,0.9,0.728,"open"
271636,50,"M",1,"High School","Married","80-120K",39,5384,"Blue",3,3,2,1396,3988,0.756,4338,75,0.829,0.259,"open"
121832,NA,"M",3,"Graduate","Single","80-120K",37,5116,"Blue",3,3,2,1468,3648,0.91,2361,49,0.633,0.287,"open"
949509,32,"M",2,"Graduate","Single","120K and more",22,34516,"Gold",2,2,3,1692,32824,0.983,7486,64,0.73,0.049,"closed"
762875,47,NA,2,"Graduate","Single","40-60K",35,5791,"Blue",1,6,3,1957,3834,0.654,7823,93,0.722,0.338,"open"
867616,52,NA,2,"High School","Single","80-120K",46,25737,"Blue",2,3,3,1168,24569,0.718,7722,94,0.469,0.045,"open"
972355,45,"F",2,"High School","Married","40-60K",36,6407,"Blue",4,1,3,1884,4523,0.678,1675,47,0.469,0.294,"open"
205079,41,"F",5,"High School","Single","40-60K",32,14987,"Blue",6,1,2,1425,13562,0.8,4470,83,0.844,0.095,"open"
486913,43,"M",4,"Doctorate","Unknown","60-80K",33,2067,"Blue",4,3,4,1250,817,0.891,4565,65,0.806,0.605,"open"
515345,44,"F",3,"High School","Married","below 40K",31,1438.3,"Blue",6,2,5,688,750.3,0.976,4208,86,0.72,0.478,"open"
686386,37,"F",2,"Unknown","Married","Unknown",21,31718,"Silver",2,2,2,0,31718,0.91,7432,64,0.641,0,"closed"
939992,37,"M",3,"Graduate","Married","60-80K",31,4940,"Blue",3,1,3,1199,3741,1.57,3246,57,0.9,0.243,"open"
360770,47,"M",3,"High School","Single","60-80K",39,2843,"Blue",2,1,1,1752,1091,0.624,3738,77,0.604,0.616,"open"
139779,53,"M",2,"High School","Married","120K and more",39,13091,"Blue",3,2,3,985,12106,0.322,1452,37,0.276,0.075,"open"
396333,59,"M",0,"Graduate","Single","40-60K",48,1638,"Blue",4,2,2,0,1638,0.533,1536,44,0.63,0,"open"
609566,50,"M",0,"Post-Graduate","Married",NA,36,28253,"Blue",5,1,3,0,28253,0.479,4525,67,0.763,0,"open"
187229,37,"F",4,"Graduate","Single","Unknown",31,1438.3,"Blue",3,3,2,0,1438.3,0.919,5001,91,0.625,0,"open"
420304,46,"M",3,"College","Single","80-120K",38,34516,"Silver",3,3,1,1278,33238,0.51,4699,73,0.622,0.037,"open"
173084,50,"F",0,"Graduate","Single","below 40K",46,2165,"Blue",3,2,2,1392,773,0.734,4194,72,0.946,0.643,"open"
377380,48,"M",3,"Uneducated","Divorced","40-60K",35,11427,"Blue",3,5,3,2307,9120,0.848,106701,107,0.754,0.202,"open"
429825,39,NA,2,"Graduate","Married","80-120K",22,5140,"Blue",5,4,2,2517,2623,0.876,NA,36,0.714,0.49,"open"
784347,53,"M",3,"Uneducated","Married","60-80K",38,32417,"Silver",1,3,2,871,31546,0.911,14381,121,0.862,0.027,"open"
157336,65,"M",0,"Graduate","Married","below 40K",46,2416,"Blue",3,2,2,1499,917,0.905,2372,53,0.514,0.62,"open"
681396,NA,"F",5,"High School","Married","below 40K",31,2813,"Blue",4,2,2,2208,605,0.877,4491,68,0.744,0.785,"open"
475659,NA,"M",3,"Uneducated","Unknown","40-60K",36,98640,"Blue",3,3,3,1333,9627,0.678,3480,62,0.632,0.122,"open"
343869,53,"M",1,"High School","Married","120K and more",44,34516,"Gold",1,6,3,831,33685,0.727,13247,107,0.754,0.024,"open"
566944,43,"F",3,"Unknown","Unknown","below 40K",24,5544,"Blue",6,1,4,1095,4449,0.572,3829,55,0.964,0.198,"open"
274590,52,"F",1,"High School","Married","40-60K",36,3136,"Blue",5,1,2,1864,1272,0.693,1036,25,0.25,0.594,"open"
820215,39,"M",2,"Doctorate","Single","60-80K",27,5341,"Blue",4,1,3,0,5341,0.771,1955,47,0.808,0,"open"
810735,48,"F",2,"High School","Married","Unknown",37,8446,"Blue",3,2,2,908,7538,0.604,4240,67,3.815,0.108,"open"
302821,48,"M",3,"Doctorate","Married","60-80K",36,8876,"Blue",3,2,1,1132,7744,0.844,3779,78,0.814,0.128,"open"
976150,50,"F",3,"Graduate","Single","below 40K",36,1438.3,"Blue",4,3,2,1002,436.3,1.306,2004,25,0.667,0.697,"open"
141153,57,"F",3,"High School","Married","below 40K",36,3542,"Blue",6,2,3,2417,1125,0.687,4127,71,0.479,0.682,"open"
116865,42,"M",3,"Graduate","Divorced","40-60K",33,3178,"Blue",4,2,4,1800,1378,0.89,4605,86,0.623,0.566,"open"
900937,45,"M",3,"Unknown","Single","below 40K",36,2326,"Blue",2,1,0,642,1684,0.814,37891,90,0.765,0.276,"open"
240128,58,"F",0,"Unknown","Unknown","below 40K",52,1869,"Blue",1,2,2,1255,614,0.847,5269,80,0.633,0.671,"open"
966346,43,"M",2,"Graduate","Married","80-120K",38,34516,"Blue",2,1,2,0,34516,0.674,14160,124,0.771,0,"open"
349201,50,"M",1,"Graduate","Married",NA,34,4702,"Blue",36,3,4,0,4702,0.578,NA,44,0.257,0,"open"
784460,51,"M",1,"High School","Single","60-80K",45,2458,"Blue",3,3,4,0,2458,0.819,3377,54,0.929,0,"open"
802008,50,NA,4,"Graduate","Married","80-120K",38,4601,"Blue",5,1,3,2517,2084,0.775,5056,80,0.778,0.547,"open"
364904,58,"F",3,"Graduate","Married","below 40K",47,6765,"Blue",1,2,1,0,6765,0.739,14133,124,0.771,0,"open"
952017,34,"F",1,"College","Married","below 40K",30,2617,"Blue",3,3,3,1010,1607,0.659,2003,47,0.679,0.386,"open"
627701,44,"M",4,"Doctorate","Married","120K and more",39,7924,"Blue",4,3,2,2517,5407,0.663,2393,37,0.682,0.318,"closed"
902714,43,"F",3,"Unknown","Single","below 40K",36,2325,"Blue",6,3,3,238,2087,0.64,2306,47,0.621,0.102,"closed"
961600,41,"F",4,"College","Married",NA,29,3281,"Blue",5,2,3,0,3281,0.875,2907,45,0.406,0,"closed"
616564,48,"M",3,"Graduate","Married","80-120K",38,31501,"Blue",3,3,3,0,31501,0.698,3742,75,0.786,0,"open"
216353,47,"M",2,"Uneducated","Single","120K and more",29,28852,"Blue",2,3,2,1974,26878,0.713,7432,90,0.607,0.068,"open"
744963,61,"F",0,"Graduate","Married","Unknown",56,5585,"Blue",4,1,3,1465,4120,1.503,1787,31,0.722,0.262,"open"
262259,44,"M",0,"Uneducated","Married","below 40K",24,8837,"Blue",5,3,0,2103,6734,0.559,3753,60,0.875,0.238,"open"
347852,NA,"F",3,"Graduate","Unknown","below 40K",39,3287,"Blue",1,1,3,2517,770,0.586,NA,83,0.66,0.766,"open"
736666,40,"F",1,"Graduate","Unknown","below 40K",30,7554,"Blue",5,1,1,1848,5706,0.767,4150,64,0.524,0.245,"open"
163704,44,"F",3,"Graduate","Divorced","below 40K",36,1467,"Blue",6,3,3,896,571,0.692,1731,54,0.5,0.611,"open"
182490,35,"F",4,"Uneducated","Single","below 40K",24,3271,"Blue",4,2,2,1367,1904,0.704,2464,92,1,0.418,"open"
803090,NA,"F",3,"Graduate","Single","below 40K",37,1438.3,"Blue",1,2,4,0,1438.3,0.35,1757,44,0.467,0,"closed"
450729,57,"M",1,"High School","Single","80-120K",45,15030,"Blue",1,6,1,1395,13635,0.625,7603,81,0.588,0.093,"open"
604300,36,"F",0,"Uneducated","Divorced","below 40K",32,3687,"Blue",3,2,3,1655,2032,0.742,2448,63,0.5,0.449,"open"
960551,46,"F",4,"High School","Single","below 40K",33,3942,"Blue",3,2,2,1711,2231,0.61,32354,71,0.614,0.434,"open"
628736,42,"F",3,"Graduate","Single","40-60K",26,15104,"Silver",6,2,2,1204,13900,0.824,4259,79,0.58,0.08,"open"
543724,48,"M",3,"College","Married","80-120K",41,12302,"Blue",4,5,3,1632,10670,1.509,1483,41,0.519,0.133,"open"
887295,33,"F",2,"High School","Single","below 40K",36,8070,"Blue",4,1,1,2350,5720,1.03,2117,61,0.649,0.291,"open"
983744,46,"M",5,"Doctorate","Single","60-80K",39,11464,"Blue",4,3,3,0,11464,1.02,3660,55,1.037,0,"open"
358679,62,"M",2,"Graduate","Single","60-80K",56,18224,"Blue",2,3,2,1383,16841,0.705,7728,93,0.576,0.076,"open"
799661,43,"F",1,"Graduate","Married","below 40K",38,2550,"Blue",2,2,1,1421,1129,0.819,8063,72,0.714,0.557,"open"
297630,43,"F",3,"Post-Graduate","Unknown","below 40K",23,4284,"Blue",5,3,3,1094,3190,0.63,3095,64,0.524,0.255,"open"
495692,40,NA,1,"Graduate","Married","below 40K",30,2019,"Blue",1,1,3,803,1216,0.882,8426,102,0.478,0.398,"open"
243480,42,"M",3,"Graduate","Married","40-60K",36,23981,"Gold",3,2,5,1399,22582,0.712,14840,125,0.761,0.058,"open"
370440,46,"M",1,"Graduate","Married","40-60K",27,6903,"Blue",2,2,2,2091,4812,0.919,15751,107,0.911,0.303,"open"
512705,45,"F",3,"Unknown","Unknown","40-60K",36,2667,"Blue",6,1,2,1551,1116,0.672,4883,85,0.735,0.582,"open"
255953,40,"F",3,"College","Single","below 40K",33,7207,"Blue",5,3,1,2002,5205,0.828,3825,70,0.707,0.278,"open"
217453,40,"M",3,"Uneducated","Single","80-120K",27,3427,"Blue",4,2,3,0,3427,0.5,2625,63,0.5,0,"closed"
884429,42,"M",3,"Unknown","Single","80-120K",33,3714,"Blue",3,3,2,2170,1544,0.524,1454,35,0.522,0.584,"open"
270611,40,NA,4,"Graduate","Single","below 40K",22,1438.3,"Blue",4,2,3,0,1438.3,0.695,NA,45,0.452,0,"closed"
367468,41,"F",3,"Graduate","Single","below 40K",33,1764,"Blue",5,3,3,0,1764,0.552,2105,57,0.839,0,"closed"
562162,51,"M",3,"High School","Married","80-120K",41,9959,"Blue",1,3,3,2068,7891,0.741,13810,124,0.797,0.208,"open"
102552,53,"M",1,"Uneducated","Unknown","120K and more",47,20783,"Blue",4,2,2,1257,19526,0.724,NA,76,0.617,0.06,"open"
927622,48,"M",3,"High School","Single","80-120K",36,10111,"Blue",3,3,4,868,9243,0.748,4791,68,0.889,0.086,"open"
965075,39,"F",3,"Graduate","Single","below 40K",30,5202,"Blue",5,3,4,815,4387,1.108,1558,48,0.778,0.157,"open"
600092,39,"F",3,"Graduate","Divorced","Unknown",30,2420,"Blue",3,3,2,1422,998,0.731,1362,24,0.714,0.588,"open"
799846,67,"M",0,"Graduate","Married","40-60K",56,5876,"Blue",4,2,1,1297,4579,1.012,2133,55,0.719,0.221,"open"
126534,46,"M",5,"Graduate","Married","below 40K",35,2206,"Blue",6,2,2,1722,484,0.973,4455,67,0.763,0.781,"open"
762932,55,"F",4,"Unknown","Married","40-60K",45,19422,"Blue",2,4,3,0,2158,0.585,615,12,0.714,0,"closed"
615994,52,NA,5,"High School","Single","below 40K",36,11280,"Silver",3,2,2,1523,9757,0.765,16237,128,0.753,0.135,"open"
186728,47,"F",4,"High School","Single","below 40K",38,7469,"Blue",4,1,4,1899,5570,0.999,3150,70,0.489,0.254,"open"
479210,47,"M",2,"High School","Unknown","60-80K",33,2458,"Blue",4,2,2,1399,1059,0.739,1563,40,1.222,0.569,"open"
510268,40,"F",3,"Graduate","Single","below 40K",36,1516,"Blue",5,3,1,0,1516,0.737,2709,54,0.385,0,"closed"
118629,53,"M",2,"High School","Married","120K and more",41,7272,"Blue",4,3,3,2037,5235,0.795,2333,56,0.697,0.28,"open"
178384,55,"F",1,"Graduate","Unknown","below 40K",36,3552,"Blue",24,2,2,2517,1035,0.865,2665,36,0.333,0.709,"closed"
931492,45,"F",4,"Doctorate","Married","below 40K",36,14967,"Blue",5,3,3,1012,651,0.886,2729,38,0.52,0.609,"closed"
616908,59,"M",0,"High School","Single","40-60K",48,3616,"Blue",2,4,3,1054,2562,0.616,687,17,0.545,0.291,"closed"
709152,35,"F",1,"Graduate","Single","Unknown",36,6622,"Blue",6,2,3,2126,4496,1.041,3668,60,0.818,0.321,"open"
221383,55,"M",1,"Graduate","Married","40-60K",36,3705,"Blue",2,1,2,1355,2350,0.742,16089,119,0.725,0.366,"open"
966748,53,"M",1,"Graduate","Divorced","80-120K",35,34516,"Blue",5,4,2,1219,33297,1.129,1590,27,2,0.035,"open"
796664,57,"F",1,"Graduate","Married","below 40K",50,1665,"Blue",3,2,3,983,682,0.889,4420,86,0.72,0.59,"open"
378212,57,"M",1,"Doctorate","Married","80-120K",51,8571,"Blue",5,2,2,1616,6955,0.6,1397,28,3.235,0.189,"open"
589774,45,"M",4,"College","Single","120K and more",40,2900,"Blue",18,3,3,1782,1118,1.351,4686,64,0.561,0.614,"open"
427118,56,"M",3,"Unknown","Single","60-80K",51,6941,"Blue",2,2,2,1013,5928,0.552,4097,78,0.592,0.146,"open"
434165,43,"M",0,"Post-Graduate","Single","40-60K",37,7872,"Blue",1,2,3,989,6883,0.809,13746,104,0.733,0.126,"open"
610356,44,"F",1,"Graduate","Married","below 40K",36,2568,"Blue",3,3,3,1603,965,0.432,3616,85,0.545,0.624,"open"
743931,50,"M",3,"High School","Single","40-60K",31,9949,"Blue",5,3,3,1597,8352,0.659,3776,83,0.596,0.161,"open"
701375,34,"M",5,"Post-Graduate","Single","80-120K",28,34516,"Silver",3,3,2,1731,32785,0.605,2421,63,0.575,0.05,"open"
441711,48,"M",2,"Unknown","Married","120K and more",35,10642,"Blue",3,3,4,1715,8927,0.705,4183,74,0.762,0.161,"open"
133051,36,"M",2,"Doctorate","Single","40-60K",31,11558,"Blue",3,3,2,0,11558,0.545,2220,53,0.828,0,"open"
166772,46,"M",4,"Doctorate","Unknown","60-80K",36,34516,"Gold",2,2,3,1426,33090,0.823,7582,95,0.696,0.041,"open"
683388,63,"F",1,"Graduate","Married","below 40K",53,2675,"Blue",6,1,3,2517,158,0.957,1959,56,1,0.941,"open"
942198,42,"F",4,"Uneducated","Married","below 40K",23,3214,"Blue",3,2,3,0,3214,0.435,2119,44,0.517,0,"closed"
688271,41,"F",2,"Unknown","Married","Unknown",21,14746,"Blue",2,3,1,0,14746,0.857,14771,127,0.628,0,"open"
339765,27,"F",0,"Graduate","Married","below 40K",17,2042,"Blue",4,2,2,1567,475,0.744,5146,78,0.733,0.767,"open"
501448,42,"F",4,"College","Single","Unknown",34,15449,"Blue",5,3,2,0,15449,0.783,4098,81,0.588,0,"open"
598271,57,NA,4,"Doctorate","Married","Unknown",47,7345,"Blue",4,3,3,1814,5531,0.472,1390,30,0.25,0.247,"open"
925117,34,"M",3,"Graduate","Married",NA,36,4549,"Blue",3,2,1,990,3559,0.745,96628,123,0.732,0.218,"open"
294316,35,"M",3,"High School","Single","80-120K",28,11521,"Blue",4,2,2,1147,10374,1.023,2260,68,1.125,0.1,"open"
143977,39,NA,1,"Graduate","Single","below 40K",30,2669,"Blue",5,6,2,2397,272,0.807,NA,65,0.585,0.898,"open"
542455,38,"M",3,"Unknown","Married","120K and more",33,30746,"Blue",5,3,4,1168,29578,0.653,1519,43,0.72,0.038,"open"
189068,30,"M",1,"Uneducated","Divorced","Unknown",22,12539,"Blue",5,3,4,910,11629,0.856,2643,72,0.674,0.073,"open"
433549,45,"M",3,"College","Divorced","40-60K",37,2449,"Blue",1,3,2,0,2449,0.706,5497,88,0.63,0,"open"
757378,42,"M",4,"Graduate","Single","40-60K",33,2654,"Blue",5,3,2,1489,1165,0.668,4767,82,0.673,0.561,"open"
245402,37,"F",2,"Uneducated","Single","below 40K",26,2586,"Blue",4,2,2,835,1751,0.721,4883,73,0.825,0.323,"open"
105664,39,"F",0,"Unknown","Married","40-60K",34,15142,"Silver",3,0,3,0,15142,0.761,2458,41,0.577,0,"closed"
260664,50,"M",1,"Graduate","Divorced","120K and more",42,1656,"Blue",1,3,2,0,1656,0.626,2073,44,0.833,0,"closed"
801141,40,"M",5,"Graduate","Unknown","120K and more",27,31954,"Blue",5,2,3,2297,29657,0.516,4371,82,0.64,0.072,"open"
346665,56,"M",3,"High School","Married","60-80K",37,14551,"Blue",3,3,3,2517,12034,0.92,1373,35,0.591,0.173,"open"
778012,51,"F",1,"Uneducated","Single","below 40K",41,14563,"Silver",6,2,3,1309,13254,0.708,6408,70,4.72,0.09,"closed"
611351,48,"F",3,"Unknown","Single","below 40K",37,2105,"Blue",2,2,1,1072,1033,0.514,4833,81,1.077,0.509,"open"
109430,45,"F",2,"Graduate","Single","40-60K",36,2293,"Blue",5,3,1,1304,989,0.708,5047,94,0.679,0.569,"open"
777768,41,"M",2,"High School","Single","80-120K",28,27756,"Blue",4,3,0,1789,25967,0.75,994,24,0.846,0.064,"open"
339409,59,"M",0,"Post-Graduate","Married","80-120K",46,6526,"Blue",5,4,2,489,6037,0.678,NA,45,0.452,0.075,"closed"
218205,55,"F",0,"Graduate","Married","below 40K",40,1513,"Blue",4,3,4,725,788,0.791,4042,72,0.714,0.479,"open"
443279,52,"M",3,"College","Married","80-120K",39,18352,"Blue",3,3,2,1509,16843,0.898,1454,29,1.071,0.082,"open"
294726,59,"M",0,"Uneducated","Single","40-60K",52,14458,"Blue",1,2,2,2017,12441,0.99,8696,72,0.895,0.14,"closed"
277645,31,"F",0,"College","Married","below 40K",21,1677,"Blue",5,2,2,0,1677,1.369,3059,50,0.613,0,"open"
669230,49,"F",1,"Graduate","Married","below 40K",36,3423,"Blue",2,3,2,2186,1237,0.671,14037,120,0.875,0.639,"open"
777329,56,"M",3,"Graduate","Married","120K and more",36,12211,"Blue",5,1,1,0,12211,0.642,903,29,0.526,0,"closed"
856759,58,"M",2,"Uneducated","Unknown","120K and more",49,9788,"Blue",6,2,3,1794,7994,0.778,1805,37,3.81,0.183,"open"
766629,35,"M",3,"Graduate","Unknown","60-80K",30,8547,"Blue",5,1,3,1666,6881,1.163,1311,33,2,0.195,"open"
559138,36,"M",4,"Graduate","Single","80-120K",24,16335,"Blue",6,1,2,892,15443,0.673,2733,71,0.919,0.055,"open"
703416,44,"F",1,"Graduate","Single","40-60K",38,4142,"Blue",3,2,5,2517,1625,0.809,2104,44,0.833,0.608,"closed"
724516,54,"F",2,"Unknown","Single","below 40K",48,4597,"Blue",5,3,2,1316,3281,0.646,3507,68,0.511,0.286,"open"
103518,55,"M",2,"High School","Divorced","120K and more",42,34516,"Blue",3,2,2,1190,33326,0.832,2862,78,0.733,0.034,"open"
500897,57,"M",1,"Unknown","Married","120K and more",36,23848,"Blue",6,2,4,1967,21881,0.462,1591,43,0.72,0.082,"open"
974191,48,"M",3,"Graduate","Married","80-120K",39,18672,"Blue",4,4,3,2517,16155,0.799,1126,35,0.591,0.135,"closed"
805435,42,"F",3,"Doctorate","Single","below 40K",18,8668,"Blue",5,3,4,0,8668,0.275,1402,38,0.31,0,"closed"
329811,52,NA,0,"Uneducated","Unknown",NA,36,5395,"Blue",6,4,4,2084,3311,0.798,NA,69,0.725,0.386,"open"
106540,49,"F",5,"High School","Married","below 40K",36,2598,"Blue",4,2,3,1848,750,0.547,30772,78,0.814,0.711,"open"
946766,56,"F",2,"Unknown","Divorced","40-60K",50,5084,"Blue",5,2,2,1683,3401,0.923,4060,55,3.87,0.331,"open"
758182,56,"M",3,"Uneducated","Married","120K and more",43,5188,"Blue",5,1,5,753,4435,0.591,1540,30,0.429,0.145,"open"
975745,49,"M",3,"College","Married","60-80K",39,2501,"Blue",5,3,3,0,2501,0.832,33859,87,0.74,0,"open"
